t,p,alt,KMF,ax,ay,az,gx,gy,gz,roll,pitch,RAM,Launch,Apo,Land
115561,95482.10,500.29,500.24,0.01,0.77,0.60,-5.07,2.03,1.24,52.17,-0.76,571,1,0,0
115597,95479.28,500.54,500.24,0.01,0.77,0.60,-4.68,2.06,1.42,52.06,-0.53,571,1,0,0
115633,95482.10,500.04,500.24,0.01,0.76,0.59,-4.49,1.77,1.53,52.17,-0.89,571,1,0,0
115668,95484.91,500.04,500.24,0.01,0.77,0.60,-4.65,1.67,1.44,51.70,-0.37,571,1,0,0
115704,95482.82,500.23,500.24,0.01,0.77,0.60,-4.62,2.00,1.38,51.87,-0.86,571,1,0,0
115741,95483.17,500.20,500.24,0.01,0.77,0.60,-4.73,1.71,1.47,52.18,-0.32,571,1,0,0
115780,95479.67,500.50,500.24,0.01,0.77,0.61,-4.70,1.93,1.34,51.70,-0.30,571,1,0,0
115817,95481.72,500.32,500.24,0.01,0.77,0.61,-4.72,1.96,1.34,51.35,-0.51,571,1,0,0
115853,95482.10,500.32,500.24,0.02,0.77,0.60,-4.83,1.91,1.13,52.17,-0.89,571,1,0,0
115889,95480.36,500.44,500.24,0.02,0.76,0.60,-4.89,1.91,1.29,51.83,-0.92,571,1,0,0
115924,95480.02,500.54,500.24,0.01,0.77,0.60,-4.72,1.91,1.09,52.01,-0.61,571,1,0,0
115960,95488.10,499.76,500.24,0.01,0.77,0.61,-4.78,1.96,1.36,51.80,-0.77,571,1,0,0
116000,95479.67,500.50,500.24,0.01,0.77,0.60,-4.74,1.90,1.28,52.29,-0.79,571,1,0,0
116035,95482.82,500.23,500.24,0.01,0.76,0.60,-4.69,1.72,1.37,51.96,-0.69,571,1,0,0
116071,95482.10,500.23,500.24,0.01,0.78,0.59,-4.59,1.82,1.23,52.57,-0.53,571,1,0,0
116107,95480.36,500.44,500.24,0.01,0.77,0.61,-4.54,1.90,1.36,51.88,-0.63,571,1,0,0
116143,95482.82,500.47,500.24,0.01,0.76,0.60,-4.64,1.93,1.33,51.72,-0.60,571,1,0,0
116178,95485.98,499.95,500.24,0.01,0.77,0.60,-4.56,1.98,1.27,52.05,-0.36,571,1,0,0
116218,95480.74,500.41,500.24,0.01,0.77,0.60,-4.62,1.87,1.46,51.95,-0.62,571,1,0,0
116254,95482.10,500.29,500.24,0.01,0.76,0.60,-4.81,2.03,1.28,51.84,-0.33,571,1,0,0
116289,95480.02,500.20,500.24,0.01,0.77,0.60,-4.58,2.01,1.21,52.04,-0.62,571,1,0,0
116325,95480.36,500.44,500.24,0.01,0.77,0.59,-4.71,1.84,1.34,52.31,-0.87,571,1,0,0
116361,95484.91,500.04,500.24,0.01,0.76,0.60,-4.80,1.83,1.22,51.75,-0.39,571,1,0,0
116397,95477.21,500.72,500.24,0.01,0.78,0.61,-4.58,1.77,1.37,52.12,-0.44,571,1,0,0
116436,95483.55,499.95,500.24,0.01,0.77,0.60,-4.55,1.79,1.17,52.23,-0.47,571,1,0,0
116472,95485.28,500.01,500.24,0.01,0.76,0.60,-4.88,1.95,1.43,52.02,-0.82,571,1,0,0
116509,95483.55,500.29,500.24,0.01,0.77,0.60,-4.76,2.02,1.38,52.01,-0.65,571,1,0,0
116545,95482.10,500.29,500.24,0.02,0.76,0.60,-4.75,1.95,1.54,51.95,-0.95,571,1,0,0
116581,95485.28,500.01,500.24,0.00,0.76,0.60,-4.73,1.94,1.37,51.89,-0.29,571,1,0,0
116618,95488.44,499.74,500.24,0.01,0.77,0.61,-4.74,2.06,1.25,51.75,-0.30,571,1,0,0
116658,95482.82,500.23,500.24,0.01,0.77,0.60,-4.49,1.98,1.26,51.84,-0.49,571,1,0,0
116703,95485.28,499.76,500.24,0.01,0.76,0.60,-4.76,1.91,1.27,51.53,-0.82,571,1,0,0
116739,95483.17,500.20,500.24,0.01,0.76,0.61,-4.68,1.63,1.30,51.44,-0.74,571,1,0,0
116774,95482.10,500.29,500.24,0.00,0.76,0.60,-4.65,2.22,1.39,51.87,-0.29,571,1,0,0
116811,95480.02,500.47,500.24,0.01,0.76,0.60,-4.79,1.98,1.53,51.98,-0.71,571,1,0,0
116847,95480.36,500.44,500.24,0.01,0.77,0.59,-4.55,1.76,1.32,52.40,-0.79,571,1,0,0
116895,95487.71,499.80,500.24,0.01,0.76,0.60,-4.72,1.86,1.30,51.53,-0.62,571,1,0,0
116936,95484.91,500.04,500.24,0.01,0.76,0.60,-4.66,1.98,1.29,51.77,-0.73,571,1,0,0
116972,95481.72,500.04,500.24,0.01,0.77,0.60,-4.77,1.85,1.37,52.11,-0.72,571,1,0,0
117008,95481.72,500.32,500.24,0.02,0.77,0.60,-4.78,1.84,1.19,52.10,-1.06,571,1,0,0
117045,95487.34,500.85,500.24,0.01,0.76,0.60,-4.48,1.91,1.00,51.72,-0.80,571,1,0,0
117081,95481.72,500.32,500.24,0.01,0.76,0.60,-4.86,2.06,1.37,51.67,-0.38,571,1,0,0
117116,95488.78,500.44,500.24,0.01,0.77,0.61,-4.43,1.82,1.34,51.69,-0.50,571,1,0,0
117156,95476.49,500.78,500.24,0.01,0.77,0.60,-4.93,2.00,1.37,51.78,-0.67,571,1,0,0
117193,95485.28,500.01,500.24,0.01,0.76,0.60,-4.69,1.88,1.40,51.81,-0.35,571,1,0,0
117229,95482.47,500.26,500.24,0.01,0.77,0.60,-5.20,1.88,1.24,51.93,-0.43,571,1,0,0
117265,95481.72,500.26,500.24,0.01,0.76,0.60,-4.41,1.79,1.27,51.80,-0.66,571,1,0,0
117302,95487.71,499.80,500.24,0.01,0.77,0.60,-5.07,2.04,1.24,52.22,-0.53,571,1,0,0
117338,95481.72,499.76,500.24,0.01,0.77,0.60,-4.40,1.89,1.45,51.84,-0.45,571,1,0,0
117378,95481.35,500.29,500.24,0.01,0.77,0.60,-5.29,1.72,1.27,51.95,-0.86,571,1,0,0
117413,95482.47,500.26,500.24,0.01,0.77,0.60,-4.32,1.84,1.30,52.21,-0.84,571,1,0,0
117450,95481.72,499.83,500.24,0.01,0.77,0.60,-5.08,1.94,1.26,52.16,-0.69,571,1,0,0
117486,95482.10,500.29,500.24,0.00,0.77,0.60,-4.30,1.87,1.44,52.21,-0.16,571,1,0,0
117522,95486.96,499.87,500.23,0.01,0.76,0.59,-4.86,1.97,1.43,52.23,-0.71,571,1,0,0
117559,95487.34,499.83,500.23,0.01,0.77,0.60,-4.63,1.86,1.34,51.95,-0.67,571,1,0,0
117599,95484.16,500.11,500.23,0.01,0.77,0.60,-4.75,1.94,1.43,51.93,-0.33,571,1,0,0
117635,95481.72,500.32,500.23,0.01,0.77,0.59,-4.81,1.97,1.42,52.48,-0.45,571,1,0,0
117670,95475.73,500.78,500.24,0.00,0.77,0.61,-4.79,1.95,1.21,51.71,-0.26,571,1,0,0
117707,95484.16,500.11,500.23,0.02,0.76,0.60,-4.88,1.83,1.34,51.85,-0.97,571,1,0,0
117743,95478.91,500.14,500.23,0.01,0.77,0.60,-4.52,1.86,1.41,51.93,-0.75,571,1,0,0
117779,95479.28,500.54,500.24,0.01,0.76,0.61,-4.88,1.83,1.40,51.59,-0.32,571,1,0,0
117819,95483.80,500.14,500.23,0.01,0.76,0.62,-4.70,1.90,1.43,50.99,-0.64,571,1,0,0
117855,95484.16,499.87,500.23,0.01,0.77,0.60,-4.90,1.76,1.32,51.93,-0.36,571,1,0,0
117892,95481.72,500.32,500.23,0.01,0.77,0.60,-4.49,1.99,1.33,52.04,-0.36,571,1,0,0
117927,95486.61,499.89,500.23,0.01,0.77,0.60,-5.08,1.95,1.30,52.23,-0.33,571,1,0,0
117963,95477.81,500.66,500.23,0.01,0.77,0.61,-4.63,1.62,1.43,51.77,-0.39,571,1,0,0
118000,95486.96,499.87,500.23,0.01,0.77,0.60,-4.75,1.92,1.27,52.03,-0.62,571,1,0,0
118040,95481.35,500.35,500.23,0.00,0.77,0.60,-4.31,1.86,1.46,52.05,-0.10,571,1,0,0
118076,95478.19,499.55,500.23,0.01,0.77,0.60,-5.49,1.97,1.21,51.77,-0.52,571,1,0,0
118112,95486.24,499.93,500.23,0.01,0.76,0.60,-4.36,1.82,1.08,51.74,-0.71,571,1,0,0
118148,95480.61,499.93,500.23,0.01,0.77,0.60,-4.94,1.98,1.51,52.12,-0.49,571,1,0,0
118184,95480.61,500.42,500.23,0.01,0.76,0.61,-4.23,1.90,1.25,51.52,-0.73,571,1,0,0
118220,95484.16,499.87,500.23,0.01,0.77,0.60,-5.26,2.02,1.43,51.79,-0.75,571,1,0,0
118260,95481.35,500.35,500.23,0.01,0.77,0.61,-4.49,1.93,1.32,51.76,-0.46,571,1,0,0
118296,95478.91,500.57,500.23,0.01,0.77,0.60,-4.87,1.79,1.22,51.90,-0.59,571,1,0,0
118333,95480.61,500.42,500.23,0.01,0.77,0.60,-4.49,1.89,1.34,51.99,-0.66,571,1,0,0
118369,95483.80,500.11,500.23,0.01,0.76,0.60,-4.81,1.75,1.40,51.52,-0.71,571,1,0,0
118405,95484.16,500.11,500.23,0.01,0.77,0.61,-4.39,1.89,1.27,51.85,-0.68,571,1,0,0
118440,95480.24,500.17,500.23,0.01,0.76,0.60,-4.94,2.09,1.18,51.55,-0.59,571,1,0,0
118480,95483.42,500.21,500.23,0.01,0.77,0.60,-4.55,1.79,1.26,52.34,-0.41,571,1,0,0
118517,95483.42,500.17,500.23,0.01,0.75,0.63,-2.08,1.75,1.27,49.90,-0.80,571,1,0,0
118553,95483.80,499.89,500.23,0.01,0.78,0.59,-6.46,1.99,1.46,53.01,-0.38,571,1,0,0
118589,95483.42,500.17,500.23,0.02,0.80,0.60,-7.51,2.13,0.61,52.87,-1.15,571,1,0,0
118626,95486.24,499.93,500.23,0.01,0.81,0.58,-11.98,1.66,1.65,54.34,-0.42,571,1,0,0
118662,95480.61,500.42,500.23,0.01,0.76,0.57,-12.98,2.50,3.09,53.18,-0.35,571,1,0,0
118702,95480.61,500.35,500.23,0.00,0.83,0.63,-37.34,-2.93,7.58,52.97,-0.24,571,1,0,0
118747,95486.24,499.93,500.23,0.00,0.80,0.85,-101.68,-21.41,12.40,43.03,-0.23,571,1,0,0
118782,95485.48,499.89,500.23,0.04,0.61,0.67,-32.78,-19.66,14.82,42.14,-2.61,571,1,0,0
118819,95486.24,499.93,500.23,0.05,0.78,0.70,-10.51,-18.25,17.01,48.10,-2.49,571,1,0,0
118855,95483.42,500.76,500.23,0.06,0.70,0.73,-58.90,-24.19,17.07,43.57,-3.28,571,1,0,0
118904,95491.85,500.24,500.23,0.11,0.62,0.72,-4.45,-20.68,20.69,40.66,-6.73,571,1,0,0
118944,95479.14,500.45,500.23,0.09,0.66,0.66,-0.62,-17.65,20.86,45.12,-5.41,571,1,0,0
118980,95485.10,500.03,500.23,0.15,0.61,0.65,-48.11,-18.54,16.19,43.07,-9.33,571,1,0,0
119017,95477.43,500.42,500.23,0.17,0.58,0.68,-32.21,-13.58,15.32,40.49,-10.51,571,1,0,0
119053,95479.14,500.55,500.23,0.14,0.58,0.79,-17.29,-11.86,13.17,35.97,-8.20,571,1,0,0
119089,95480.99,500.39,500.23,0.18,0.55,0.71,-35.26,-14.65,8.64,37.83,-11.12,571,1,0,0
119126,95481.57,500.34,500.23,0.18,0.67,0.68,-22.84,-10.08,12.34,44.58,-10.37,571,1,0,0
119165,95477.81,500.66,500.23,0.22,0.59,0.69,-28.16,-6.55,17.42,40.55,-13.49,571,1,0,0
119202,95480.24,500.45,500.23,0.20,0.47,0.68,-38.74,-2.81,13.81,34.26,-13.79,571,1,0,0
119238,95474.63,500.94,500.23,0.21,0.47,0.75,-34.77,0.84,8.32,32.05,-13.57,571,1,0,0
119274,95483.80,500.14,500.23,0.21,0.46,0.85,-55.21,-2.10,3.87,28.35,-12.56,571,1,0,0
119311,95480.61,500.45,500.23,0.22,0.45,0.87,-18.70,-3.72,2.98,27.34,-12.64,571,1,0,0
119347,95483.05,500.21,500.23,0.21,0.54,0.82,14.85,-3.50,5.73,33.15,-12.12,571,1,0,0
119387,95479.49,500.52,500.24,0.23,0.52,0.76,-29.14,-6.23,6.01,34.33,-13.75,571,1,0,0
119422,95474.63,500.45,500.24,0.23,0.45,0.80,-30.65,-5.00,5.80,29.32,-14.16,571,1,0,0
119459,95474.63,500.94,500.24,0.24,0.44,0.82,10.94,-3.39,5.94,28.21,-14.39,571,1,0,0
119495,95482.67,499.99,500.24,0.24,0.47,0.75,-3.23,-3.06,4.10,32.27,-15.41,571,1,0,0
119532,95479.49,500.52,500.24,0.25,0.43,0.75,0.79,1.27,1.98,29.72,-16.28,571,1,0,0
119568,95485.10,500.52,500.24,0.23,0.52,0.77,1.56,3.80,0.92,33.72,-14.02,571,1,0,0
119608,95476.33,500.79,500.24,0.25,0.49,0.79,-23.84,1.59,0.75,31.70,-15.33,571,1,0,0
119644,95473.52,501.04,500.24,0.23,0.46,0.79,-5.09,3.16,2.37,29.99,-14.36,571,1,0,0
119680,95479.14,500.55,500.24,0.24,0.45,0.80,14.63,5.39,2.33,29.65,-14.79,571,1,0,0
119716,95474.63,501.04,500.25,0.30,0.48,0.94,-9.03,0.80,0.92,27.14,-16.08,571,1,0,0
119752,95482.30,500.27,500.25,0.21,0.59,1.00,-13.05,3.72,-0.46,30.42,-10.37,571,1,0,0
119788,95483.05,500.30,500.25,0.22,0.45,0.84,9.66,1.73,0.11,27.98,-13.16,571,1,0,0
119828,95479.86,500.42,500.25,0.25,0.51,0.78,12.42,2.75,-0.61,33.15,-15.20,571,1,0,0
119865,95476.67,500.76,500.25,0.22,0.54,0.77,-13.34,2.41,-1.07,35.23,-13.27,571,1,0,0
119901,95479.86,500.48,500.25,0.23,0.50,0.80,-30.89,1.63,-1.00,31.72,-13.90,571,1,0,0
119937,95480.24,500.45,500.25,0.24,0.48,0.83,-5.99,2.46,1.53,30.11,-13.90,571,1,0,0
119973,95476.67,500.76,500.25,0.23,0.49,0.81,5.95,2.85,2.39,31.00,-13.53,571,1,0,0
120009,95469.00,501.43,500.25,0.24,0.49,0.80,-9.14,0.75,1.34,31.22,-14.12,571,1,0,0
120049,95475.38,501.04,500.26,0.23,0.48,0.80,0.33,1.95,1.47,31.17,-14.09,571,1,0,0
120085,95482.30,500.27,500.26,0.23,0.47,0.77,-11.18,2.26,-0.14,31.07,-14.43,571,1,0,0
120121,95479.86,500.21,500.26,0.23,0.49,0.78,-13.25,3.73,-0.28,31.93,-14.15,571,1,0,0
120158,95480.24,500.45,500.26,0.23,0.49,0.82,-7.01,4.77,0.18,30.81,-13.66,571,1,0,0
120194,95480.99,500.21,500.26,0.23,0.49,0.81,-2.84,4.53,1.06,31.06,-13.44,571,1,0,0
120229,95483.05,500.21,500.26,0.23,0.48,0.79,-16.40,3.68,0.31,31.18,-14.16,571,1,0,0
120269,95483.05,500.21,500.26,0.23,0.48,0.75,-24.96,6.03,-0.39,32.31,-14.59,571,1,0,0
120305,95480.24,500.45,500.26,0.22,0.44,0.84,-8.64,8.16,0.11,27.33,-12.90,571,1,0,0
120342,95479.14,500.55,500.26,0.22,0.42,0.69,-27.02,10.53,-2.69,31.63,-15.30,571,1,0,0
120378,95485.48,499.99,500.26,0.20,0.49,0.77,-75.24,16.28,-2.78,32.54,-12.17,571,1,0,0
120415,95480.24,500.45,500.26,0.19,0.37,0.91,5.94,17.59,-0.79,22.31,-11.11,571,1,0,0
120451,95480.99,500.39,500.26,0.20,0.41,0.78,-24.35,18.17,-3.05,27.75,-12.52,571,1,0,0
120491,95475.00,500.91,500.26,0.18,0.42,0.84,-15.01,21.43,-2.59,26.27,-10.65,571,1,0,0
120526,95475.00,500.39,500.26,0.15,0.37,0.86,-16.25,21.83,-2.62,23.36,-9.26,571,1,0,0
120563,95483.80,500.14,500.26,0.16,0.38,0.80,-17.74,23.77,-4.17,25.44,-10.38,571,1,0,0
120599,95474.63,500.39,500.26,0.15,0.29,0.80,-17.40,26.95,-5.47,19.81,-9.70,571,1,0,0
120635,95472.92,501.09,500.26,0.11,0.36,0.95,-17.70,25.22,-6.11,20.72,-6.15,571,1,0,0
120675,95476.10,500.81,500.26,0.11,0.34,0.87,-20.08,24.52,-7.22,21.15,-7.03,571,1,0,0
120712,95481.35,500.35,500.26,0.08,0.37,0.96,-18.08,22.58,-8.25,20.93,-4.23,571,1,0,0
120748,95481.35,500.35,500.26,0.08,0.37,0.89,-12.23,19.08,-6.87,22.39,-4.79,571,1,0,0
120793,95482.10,500.29,500.26,0.05,0.39,0.95,-20.93,15.94,-6.19,22.27,-2.96,571,1,0,0
120828,95481.72,500.32,500.26,0.03,0.38,1.00,8.46,8.74,-0.60,20.67,-1.85,571,1,0,0
120878,95478.91,500.57,500.27,0.06,0.34,0.87,2.56,3.62,1.27,21.35,-3.65,571,1,0,0
120916,95482.10,500.29,500.27,0.07,0.33,0.88,-2.20,7.10,0.21,20.39,-4.24,571,1,0,0
120953,95479.67,500.50,500.27,0.03,0.35,0.91,8.36,7.71,-1.36,20.91,-1.63,571,1,0,0
120989,95479.28,500.81,500.27,0.04,0.35,0.89,20.89,7.13,-1.68,21.61,-2.46,571,1,0,0
121025,95480.02,500.47,500.27,0.03,0.38,0.90,34.88,8.47,-0.91,22.75,-1.83,571,1,0,0
121061,95482.10,500.29,500.27,0.03,0.41,0.89,50.13,6.29,0.14,24.59,-1.99,571,1,0,0
121097,95477.93,500.65,500.27,0.03,0.45,0.86,54.24,3.83,0.65,27.83,-1.74,571,1,0,0
121134,95477.55,500.69,500.27,0.04,0.50,0.80,44.87,2.82,0.99,32.00,-2.57,571,1,0,0
121174,95483.92,500.13,500.27,0.04,0.52,0.79,12.42,4.35,-0.75,33.64,-2.44,571,1,0,0
121209,95482.82,500.16,500.27,0.03,0.50,0.83,12.45,4.20,0.79,30.96,-1.92,571,1,0,0
121245,95486.36,499.92,500.27,0.03,0.50,0.80,32.46,5.60,1.82,31.84,-1.52,571,1,0,0
121281,95481.50,500.23,500.27,0.02,0.53,0.78,61.05,9.55,2.69,34.16,-1.44,571,1,0,0
121317,95485.03,500.03,500.27,0.03,0.60,0.82,85.24,8.86,3.19,36.37,-1.45,571,1,0,0
121353,95484.68,500.31,500.27,0.01,0.70,0.71,74.56,6.57,2.78,44.55,-0.36,571,1,0,0
121393,95484.30,500.10,500.27,0.02,0.71,0.66,25.83,5.55,0.39,47.13,-1.25,571,1,0,0
121430,95479.07,500.56,500.27,0.02,0.71,0.66,-5.60,3.27,0.85,47.03,-0.96,571,1,0,0
121465,95484.30,500.10,500.27,0.01,0.67,0.70,-12.83,3.38,0.37,43.86,-0.69,571,1,0,0
121501,95483.55,500.83,500.27,0.02,0.66,0.70,-4.21,3.01,1.52,43.14,-1.10,571,1,0,0
121537,95482.22,500.28,500.27,0.01,0.66,0.75,1.08,4.18,1.69,41.46,-0.38,571,1,0,0
121573,95483.92,500.28,500.27,0.02,0.66,0.70,5.90,4.68,2.27,43.48,-1.33,571,1,0,0
121613,95479.78,500.49,500.27,0.02,0.60,0.70,26.42,4.81,0.02,40.40,-1.47,571,1,0,0
121649,95485.03,500.03,500.27,0.02,0.65,0.66,67.95,3.91,2.45,44.18,-1.12,571,1,0,0
121684,95482.22,500.28,500.27,-0.01,0.79,0.65,68.43,3.17,-1.77,50.68,0.63,571,1,0,0
121721,95485.41,500.06,500.27,0.02,0.86,0.49,-16.32,1.46,1.69,60.46,-1.06,571,1,0,0
121757,95479.07,500.56,500.27,0.01,0.68,0.67,-19.00,1.82,1.39,45.43,-0.65,571,1,0,0
121793,95485.03,500.52,500.27,0.01,0.75,0.66,12.57,1.85,1.08,48.71,-0.66,571,1,0,0
121833,95477.36,500.70,500.27,0.01,0.78,0.59,-5.27,1.87,1.29,52.92,-0.79,571,1,0,0
121869,95482.22,500.28,500.27,0.01,0.73,0.64,-6.89,1.72,1.26,48.62,-0.37,571,1,0,0
121905,95474.17,500.98,500.27,0.01,0.76,0.61,2.59,1.80,1.01,51.10,-0.59,571,1,0,0
121940,95479.41,500.52,500.27,0.01,0.78,0.61,-6.83,1.87,1.25,51.98,-0.72,571,1,0,0
121976,95480.17,500.46,500.27,0.01,0.75,0.62,-0.10,2.08,1.13,50.35,-0.65,571,1,0,0
122012,95481.50,500.28,500.27,0.00,0.77,0.61,-3.18,1.92,1.24,51.57,-0.24,571,1,0,0
122052,95476.99,500.56,500.28,0.01,0.76,0.62,-5.66,2.00,1.43,50.60,-0.56,571,1,0,0
122088,95485.41,500.00,500.27,0.01,0.76,0.61,-2.77,1.87,1.40,51.22,-0.86,571,1,0,0
122124,95478.69,500.10,500.27,0.01,0.76,0.60,-5.16,1.72,1.37,51.73,-0.72,571,1,0,0
122161,95476.60,500.77,500.28,0.01,0.76,0.61,-4.49,1.72,1.49,50.86,-0.53,571,1,0,0
122196,95475.88,500.83,500.28,0.01,0.76,0.61,-4.07,1.69,1.30,51.42,-0.63,571,1,0,0
122232,95482.60,500.28,500.28,0.01,0.76,0.61,-4.89,1.95,1.27,51.25,-0.59,571,1,0,0
122272,95479.07,500.59,500.28,0.01,0.75,0.62,-4.23,2.03,1.40,50.52,-0.62,571,1,0,0
122308,95479.78,500.49,500.28,0.01,0.76,0.61,-4.26,1.93,1.37,51.31,-0.30,571,1,0,0
122344,95483.35,499.93,500.28,0.01,0.75,0.62,-4.60,1.66,1.28,50.72,-0.42,571,1,0,0
122380,95480.17,500.46,500.28,0.01,0.76,0.61,-4.65,1.69,1.30,51.12,-0.66,571,1,0,0
122416,95480.17,500.46,500.28,0.01,0.76,0.61,-4.78,1.89,1.37,51.27,-0.53,571,1,0,0
122451,95480.17,500.46,500.28,0.01,0.76,0.61,-4.64,1.97,1.11,51.08,-0.70,571,1,0,0
122491,95478.08,500.39,500.28,0.01,0.76,0.61,-4.86,1.79,1.30,51.34,-0.63,571,1,0,0
122527,95480.89,500.39,500.28,0.01,0.76,0.61,-4.65,1.91,1.47,51.07,-0.50,571,1,0,0
122563,95480.55,500.85,500.28,0.01,0.76,0.61,-4.45,1.94,1.11,51.16,-0.73,571,1,0,0
122600,95480.55,500.43,500.28,0.00,0.76,0.61,-4.52,1.76,1.27,51.01,-0.27,571,1,0,0
122636,95477.74,500.67,500.28,0.01,0.76,0.62,-4.53,1.79,1.26,51.05,-0.41,571,1,0,0
122672,95481.24,500.36,500.28,0.01,0.76,0.62,-4.70,1.75,1.23,50.74,-0.54,571,1,0,0
122712,95476.38,500.92,500.28,0.01,0.76,0.60,-4.61,1.92,1.41,51.47,-0.46,571,1,0,0
122747,95475.28,500.89,500.29,0.01,0.76,0.61,-4.55,2.13,1.23,51.13,-0.39,571,1,0,0
122783,95474.92,500.08,500.29,0.01,0.76,0.61,-4.55,1.91,1.70,51.59,-0.79,571,1,0,0
122828,95478.43,500.61,500.29,0.01,0.76,0.61,-4.51,1.83,1.22,51.21,-0.53,571,1,0,0
122876,95479.57,500.51,500.29,0.01,0.76,0.61,-4.52,1.69,1.08,51.26,-0.57,571,1,0,0
122912,95482.37,500.51,500.29,0.01,0.76,0.61,-4.50,1.78,1.26,51.28,-0.63,571,1,0,0
122952,95479.19,500.54,500.29,0.01,0.76,0.61,-4.81,1.96,1.27,51.14,-0.83,571,1,0,0
122988,95479.19,500.54,500.29,0.01,0.75,0.62,-4.77,1.94,1.17,50.67,-0.45,571,1,0,0
123024,95482.00,500.30,500.29,0.00,0.75,0.62,-4.56,1.84,1.38,50.74,-0.27,571,1,0,0
123060,95478.24,500.66,500.29,0.01,0.76,0.60,-4.72,1.99,1.47,51.61,-0.59,571,1,0,0
123096,95485.91,499.96,500.29,0.01,0.76,0.61,-4.65,1.90,1.31,51.12,-0.74,571,1,0,0
123131,95481.05,500.20,500.29,0.00,0.76,0.61,-4.68,1.72,1.42,51.12,-0.26,571,1,0,0
123171,95484.92,500.29,500.29,0.01,0.76,0.62,-4.67,2.08,1.02,50.96,-0.51,571,1,0,0
123207,95481.42,500.35,500.29,0.01,0.76,0.61,-4.62,2.00,1.40,51.12,-0.58,571,1,0,0
123243,95477.86,500.66,500.29,0.01,0.76,0.61,-4.49,1.78,1.38,51.17,-0.83,571,1,0,0
123279,95478.96,500.38,500.29,0.01,0.76,0.61,-4.63,1.73,1.22,51.16,-0.33,571,1,0,0
123315,95481.77,500.32,500.29,0.01,0.76,0.61,-4.69,2.17,1.49,51.12,-0.56,571,1,0,0
123351,95483.85,500.14,500.29,0.01,0.76,0.61,-4.59,1.86,1.53,51.11,-0.86,571,1,0,0
123472,95483.85,500.63,500.29,0.01,0.76,0.61,-4.68,2.03,1.43,51.10,-0.39,571,1,0,0
123507,95487.74,499.80,500.29,0.01,0.75,0.61,-4.81,1.86,1.48,50.86,-0.39,571,1,0,0
123543,95482.49,500.26,500.29,0.01,0.76,0.60,-4.56,1.74,1.41,51.49,-0.62,571,1,0,0
123579,95482.87,500.26,500.29,0.01,0.76,0.61,-4.59,2.05,1.31,51.08,-0.53,571,1,0,0
123615,95482.11,500.29,500.29,0.01,0.76,0.61,-4.67,1.79,1.35,51.31,-0.70,571,1,0,0
123651,95479.69,500.56,500.29,0.01,0.76,0.61,-4.55,2.05,1.28,51.14,-0.50,571,1,0,0
123686,95477.25,500.71,500.29,0.01,0.76,0.61,-4.71,1.90,1.46,51.14,-0.35,571,1,0,0
123726,95481.77,500.32,500.29,0.02,0.76,0.61,-4.50,2.05,1.43,50.94,-1.02,571,1,0,0
123762,95478.96,500.56,500.29,0.00,0.76,0.61,-4.92,2.01,1.17,50.92,-0.24,571,1,0,0
123799,95480.82,500.47,500.29,0.01,0.76,0.61,-4.88,1.84,1.24,51.46,-0.50,571,1,0,0
123835,95483.97,500.13,500.29,0.01,0.76,0.62,-4.66,1.91,1.47,50.85,-0.49,571,1,0,0
123872,95480.82,500.16,500.29,0.00,0.76,0.61,-4.90,1.72,1.55,51.45,-0.27,571,1,0,0
123908,95480.82,500.40,500.29,0.02,0.76,0.61,-4.68,1.82,1.39,51.40,-0.96,571,1,0,0
123948,95480.82,500.40,500.29,0.01,0.76,0.61,-4.66,1.83,1.10,51.44,-0.74,571,1,0,0
123983,95483.97,500.34,500.29,0.01,0.76,0.61,-4.81,1.95,1.21,51.07,-0.81,571,1,0,0
124020,95479.69,500.50,500.29,0.01,0.76,0.62,-4.82,1.90,1.27,50.97,-0.79,571,1,0,0
124056,95483.25,500.43,500.29,0.01,0.76,0.61,-4.76,1.88,1.35,51.06,-0.43,571,1,0,0
124092,95483.63,500.16,500.29,0.01,0.76,0.61,-4.65,2.11,1.32,51.36,-0.63,571,1,0,0
124129,95482.49,500.26,500.29,0.01,0.76,0.61,-4.76,1.96,1.35,51.19,-0.50,571,1,0,0
124169,95483.63,500.16,500.29,0.00,0.76,0.61,-4.82,1.79,1.42,51.53,-0.24,571,1,0,0
124205,95477.63,500.68,500.29,0.01,0.75,0.61,-4.57,1.97,1.34,50.87,-0.50,571,1,0,0
124241,95479.31,500.53,500.29,0.01,0.76,0.60,-4.97,1.94,1.38,51.66,-0.46,571,1,0,0
124277,95482.87,500.16,500.29,0.01,0.76,0.61,-4.75,1.98,1.30,51.31,-0.42,571,1,0,0
124313,95482.87,500.22,500.29,0.01,0.76,0.61,-4.67,1.75,1.40,51.23,-0.43,571,1,0,0
124350,95480.07,501.02,500.30,0.01,0.76,0.61,-4.50,1.92,1.26,51.37,-0.71,571,1,0,0
124390,95480.44,500.26,500.30,0.01,0.76,0.60,-4.65,1.93,1.21,51.45,-0.39,571,1,0,0
124426,95485.30,500.01,500.29,0.01,0.76,0.61,-4.75,2.01,1.36,51.12,-0.67,571,1,0,0
124462,95479.69,500.26,500.29,0.01,0.77,0.62,-5.05,1.82,1.34,51.19,-0.73,571,1,0,0
124498,95480.44,500.43,500.30,0.00,0.76,0.61,-4.55,1.92,1.37,51.41,-0.26,571,1,0,0
