t,p,alt,KMF,ax,ay,az,gx,gy,gz,roll,pitch,RAM,Launch,Apo,Land
34546,95000.39,542.45,542.46,1.00,0.05,-0.06,-1.44,2.59,0.82,138.55,-85.68,571,1,0,0
34583,95011.61,541.47,542.46,1.00,0.05,-0.05,-7.04,2.84,1.81,138.90,-85.94,571,1,0,0
34617,95006.72,541.90,542.45,1.01,0.03,-0.04,-6.36,2.09,1.49,139.14,-87.16,571,1,0,0
34651,95008.05,541.78,542.45,1.01,0.03,-0.06,-5.97,1.14,0.78,152.74,-86.48,571,1,0,0
34684,95000.39,542.45,542.45,1.01,0.04,-0.06,-5.69,1.64,0.99,145.15,-85.69,571,1,0,0
34718,95002.45,542.31,542.45,1.01,0.05,-0.06,-5.31,2.26,1.59,142.20,-85.62,571,1,0,0
34751,95004.91,542.03,542.45,1.01,0.03,-0.05,-4.84,2.09,1.50,148.39,-86.51,571,1,0,0
34789,95003.92,542.14,542.45,1.01,0.03,-0.05,-4.39,1.75,1.17,152.05,-86.97,571,1,0,0
34823,95006.00,541.96,542.45,1.01,0.04,-0.06,-4.60,1.58,1.01,147.96,-86.13,571,1,0,0
34856,94999.64,542.03,542.44,1.01,0.04,-0.06,-4.50,1.83,1.43,145.96,-85.80,571,1,0,0
34889,95005.63,541.93,542.44,1.01,0.03,-0.05,-4.59,2.23,1.56,146.63,-86.48,571,1,0,0
34923,95003.92,542.14,542.44,1.01,0.03,-0.05,-4.58,2.09,1.04,148.48,-86.42,571,1,0,0
34957,94999.64,542.52,542.44,1.01,0.03,-0.06,-4.81,1.81,1.00,150.69,-86.27,571,1,0,0
34995,94993.69,542.21,542.44,1.00,0.04,-0.05,-4.67,1.74,1.21,143.77,-86.19,571,1,0,0
35027,95002.45,542.27,542.44,1.00,0.04,-0.05,-4.69,2.01,1.53,145.56,-86.25,571,1,0,0
35061,95004.18,542.12,542.44,1.02,0.03,-0.05,-4.88,2.05,1.24,150.62,-86.65,571,1,0,0
35095,95002.45,542.27,542.44,1.01,0.03,-0.05,-4.82,1.78,1.09,147.63,-86.64,571,1,0,0
35129,94999.64,542.52,542.44,1.01,0.04,-0.06,-4.54,1.71,0.89,143.02,-86.08,571,1,0,0
35163,95004.91,542.06,542.44,1.00,0.03,-0.06,-4.68,1.94,1.35,149.98,-86.19,571,1,0,0
35200,95002.10,542.31,542.44,1.01,0.04,-0.06,-4.90,1.98,1.27,146.03,-86.21,571,1,0,0
35233,95002.45,542.27,542.44,1.01,0.03,-0.06,-4.68,1.75,1.02,149.44,-86.21,571,1,0,0
35267,94994.03,543.01,542.44,1.01,0.03,-0.06,-4.69,1.73,1.05,152.50,-86.26,571,1,0,0
35301,95001.72,542.34,542.44,1.00,0.04,-0.06,-4.69,1.89,1.24,145.74,-86.19,571,1,0,0
35334,94991.24,542.03,542.44,1.01,0.03,-0.06,-4.56,2.13,1.30,150.61,-86.26,571,1,0,0
35367,95002.10,543.01,542.44,1.02,0.04,-0.05,-4.82,2.05,1.20,141.48,-86.30,571,1,0,0
35405,95003.21,542.21,542.44,1.01,0.03,-0.06,-4.71,1.86,1.32,148.83,-86.23,571,1,0,0
35439,95002.45,542.27,542.44,1.01,0.04,-0.05,-4.62,1.88,1.25,146.98,-86.34,571,1,0,0
35472,95005.63,542.00,542.44,1.01,0.04,-0.06,-4.83,2.05,1.33,148.71,-85.95,571,1,0,0
35506,95006.38,543.29,542.44,1.01,0.04,-0.06,-4.70,1.98,1.17,144.73,-86.12,571,1,0,0
35539,95000.77,542.42,542.44,1.01,0.03,-0.05,-4.67,1.85,1.35,143.97,-86.74,571,1,0,0
35573,94999.64,542.52,542.44,1.01,0.04,-0.06,-4.76,1.88,0.88,147.60,-86.24,571,1,0,0
35610,95005.63,543.01,542.44,1.01,0.04,-0.06,-4.70,1.96,1.18,143.71,-86.13,571,1,0,0
35644,94999.64,542.55,542.44,1.01,0.04,-0.06,-4.75,2.05,1.22,149.73,-85.98,571,1,0,0
35687,95001.38,542.37,542.44,1.01,0.04,-0.05,-4.64,1.71,1.07,146.80,-86.32,571,1,0,0
35720,94994.41,542.98,542.44,1.01,0.04,-0.06,-4.83,2.02,1.34,144.74,-85.86,571,1,0,0
35753,95002.10,542.31,542.44,1.01,0.04,-0.06,-4.78,1.87,1.07,146.20,-86.21,571,1,0,0
35787,94999.64,542.52,542.44,1.01,0.04,-0.05,-4.51,1.98,1.30,145.96,-86.35,571,1,0,0
35824,95005.63,542.00,542.44,1.01,0.03,-0.05,-4.76,1.75,1.11,146.94,-86.46,571,1,0,0
35868,95002.45,542.27,542.44,1.01,0.03,-0.05,-4.62,1.89,0.97,145.42,-86.59,571,1,0,0
35902,94994.78,542.45,542.44,1.02,0.04,-0.06,-4.84,1.98,1.18,146.38,-86.12,571,1,0,0
35935,94994.78,542.42,542.44,1.01,0.04,-0.06,-4.82,1.81,1.22,148.01,-86.21,571,1,0,0
35969,95006.38,541.93,542.44,1.01,0.04,-0.05,-4.71,1.96,1.08,147.10,-86.32,571,1,0,0
36002,95006.00,541.96,542.44,1.01,0.04,-0.05,-4.59,1.86,1.25,141.25,-86.39,571,1,0,0
36039,95006.38,542.18,542.44,1.01,0.03,-0.06,-4.72,1.96,1.34,153.27,-85.95,571,1,0,0
36073,94994.41,542.18,542.44,1.00,0.04,-0.05,-4.76,1.81,1.24,143.23,-86.49,571,1,0,0
36107,95003.58,542.21,542.43,1.01,0.03,-0.06,-4.68,1.86,1.11,150.00,-86.31,571,1,0,0
36141,95000.39,542.45,542.43,1.00,0.03,-0.05,-4.75,1.76,1.21,149.12,-86.45,571,1,0,0
36173,95003.21,542.21,542.43,1.00,0.04,-0.05,-4.73,1.88,1.11,143.01,-86.26,571,1,0,0
36207,95000.77,542.42,542.43,1.01,0.04,-0.06,-4.66,2.01,1.22,146.76,-85.98,571,1,0,0
36245,95006.00,541.90,542.43,1.01,0.04,-0.05,-4.82,1.72,1.24,142.91,-86.60,571,1,0,0
36278,95008.05,541.78,542.43,1.01,0.04,-0.06,-4.67,1.95,1.26,145.52,-86.14,571,1,0,0
36312,95002.45,542.27,542.43,1.01,0.03,-0.06,-4.76,1.79,1.30,149.29,-86.16,571,1,0,0
36345,95005.25,542.03,542.43,1.01,0.03,-0.06,-4.86,2.11,1.09,149.47,-86.16,571,1,0,0
36379,95000.39,542.45,542.43,1.01,0.03,-0.06,-4.62,1.95,1.37,148.32,-86.26,571,1,0,0
36413,95000.02,542.49,542.43,1.00,0.03,-0.05,-4.68,1.75,1.04,147.32,-86.45,571,1,0,0
36450,95006.38,541.93,542.43,1.01,0.04,-0.05,-4.78,2.03,1.24,146.80,-86.36,571,1,0,0
36484,94994.41,542.98,542.43,1.01,0.04,-0.06,-4.70,1.81,1.17,144.92,-86.09,571,1,0,0
36517,95006.00,541.96,542.43,1.00,0.04,-0.05,-4.82,1.85,1.17,145.77,-86.37,571,1,0,0
36550,94994.78,542.95,542.43,1.01,0.03,-0.06,-4.64,1.84,1.14,155.42,-86.07,571,1,0,0
36584,95005.25,542.45,542.43,1.01,0.04,-0.06,-4.78,1.80,1.21,145.47,-86.13,571,1,0,0
36618,94999.64,542.42,542.43,1.02,0.03,-0.05,-4.57,1.88,1.19,147.98,-86.45,571,1,0,0
36655,95004.30,542.11,542.43,1.01,0.03,-0.06,-4.69,1.93,1.30,150.42,-86.15,571,1,0,0
36688,94995.52,542.88,542.43,1.01,0.03,-0.06,-4.63,1.99,1.07,149.46,-86.35,571,1,0,0
36722,94994.03,541.68,542.43,1.01,0.04,-0.05,-4.75,1.86,1.26,142.45,-86.08,571,1,0,0
36756,95005.63,541.96,542.42,1.00,0.04,-0.05,-4.69,1.83,1.27,147.03,-86.26,571,1,0,0
36789,94999.64,542.52,542.42,1.01,0.04,-0.06,-4.60,1.84,1.32,146.15,-86.10,571,1,0,0
36823,94993.69,543.04,542.43,1.01,0.03,-0.06,-4.64,1.82,1.16,152.98,-86.20,571,1,0,0
36860,95000.02,542.14,542.43,1.01,0.03,-0.05,-4.78,1.89,1.24,146.84,-86.60,571,1,0,0
36893,95002.45,542.21,542.43,1.01,0.04,-0.06,-4.75,1.87,1.24,145.74,-86.22,571,1,0,0
36927,95000.02,542.49,542.43,1.01,0.04,-0.06,-4.73,1.94,1.25,147.74,-86.29,571,1,0,0
36961,94995.17,542.91,542.43,1.01,0.03,-0.05,-4.55,1.98,1.20,147.01,-86.49,571,1,0,0
36995,95000.39,542.45,542.43,1.01,0.04,-0.05,-4.78,1.98,1.29,144.62,-86.28,571,1,0,0
37027,95003.92,542.14,542.43,1.01,0.04,-0.06,-4.65,1.95,1.19,147.78,-85.93,571,1,0,0
37065,95006.38,541.93,542.42,1.01,0.03,-0.06,-4.58,1.89,1.39,151.34,-86.14,571,1,0,0
37098,95006.38,541.93,542.42,1.00,0.04,-0.05,-4.76,2.17,1.33,146.44,-86.33,571,1,0,0
37132,94994.03,543.01,542.42,1.01,0.03,-0.06,-4.78,1.64,1.24,151.24,-86.15,571,1,0,0
37166,95009.53,541.65,542.42,1.01,0.04,-0.05,-4.62,2.01,1.21,146.50,-86.37,571,1,0,0
37199,94996.27,542.82,542.42,1.01,0.03,-0.05,-4.75,1.98,1.27,148.67,-86.36,571,1,0,0
37236,95003.92,542.14,542.42,1.01,0.03,-0.06,-4.64,1.92,1.33,151.40,-86.18,571,1,0,0
37270,94994.41,542.98,542.42,1.01,0.03,-0.05,-4.62,1.75,1.22,146.32,-86.46,571,1,0,0
37304,95000.02,542.49,542.42,1.01,0.04,-0.06,-4.62,1.83,1.32,148.14,-86.13,571,1,0,0
37337,94995.52,542.88,542.43,1.01,0.04,-0.06,-4.64,2.08,1.34,149.05,-85.91,571,1,0,0
37370,95008.80,541.96,542.42,1.01,0.03,-0.06,-4.79,1.71,1.12,151.00,-86.40,571,1,0,0
37404,95008.42,542.00,542.42,1.01,0.03,-0.05,-4.65,1.85,1.17,144.14,-86.66,571,1,0,0
37441,95000.39,542.45,542.42,1.01,0.03,-0.06,-4.76,1.91,1.11,150.72,-86.12,571,1,0,0
37475,95008.80,541.72,542.42,1.01,0.04,-0.05,-4.76,1.91,1.37,139.27,-86.32,571,1,0,0
37509,95011.99,542.91,542.42,1.01,0.04,-0.06,-4.67,1.82,1.00,147.79,-86.12,571,1,0,0
37541,95003.58,542.24,542.42,1.00,0.03,-0.05,-4.66,1.79,1.08,147.30,-86.40,571,1,0,0
37584,95003.58,542.18,542.42,1.01,0.04,-0.06,-4.69,1.90,1.30,146.85,-86.23,571,1,0,0
37618,94999.64,542.52,542.42,1.01,0.04,-0.05,-4.66,1.72,1.37,145.66,-86.35,571,1,0,0
37655,94994.41,542.18,542.42,1.01,0.03,-0.06,-4.71,1.86,1.22,150.03,-86.29,571,1,0,0
37689,95003.21,542.24,542.42,1.00,0.04,-0.05,-4.83,1.88,1.22,146.08,-86.27,571,1,0,0
37723,95006.00,541.96,542.42,1.01,0.03,-0.06,-4.71,2.02,1.17,151.34,-86.14,571,1,0,0
37755,94995.52,542.88,542.42,1.01,0.03,-0.05,-4.81,1.95,1.37,148.15,-86.52,571,1,0,0
37798,94994.41,542.98,542.42,1.01,0.03,-0.05,-4.68,1.85,1.13,146.94,-86.47,571,1,0,0
37832,95003.21,542.21,542.42,1.01,0.03,-0.06,-4.83,1.75,1.11,156.94,-86.07,571,1,0,0
37870,95003.58,542.18,542.42,1.01,0.04,-0.06,-4.80,1.97,1.29,147.56,-86.26,571,1,0,0
37903,94995.52,542.88,542.42,1.00,0.03,-0.05,-4.66,2.03,1.16,149.09,-86.65,571,1,0,0
37937,95003.92,542.14,542.42,1.00,0.03,-0.06,-4.65,1.93,1.18,152.81,-86.07,571,1,0,0
37970,95006.38,541.93,542.42,1.00,0.04,-0.06,-4.75,1.92,1.32,145.46,-85.89,571,1,0,0
38003,94994.03,542.91,542.42,1.01,0.03,-0.05,-4.69,1.85,1.22,153.34,-86.54,571,1,0,0
38037,95005.05,541.68,542.42,1.00,0.04,-0.05,-4.77,1.94,1.30,143.79,-86.58,571,1,0,0
38074,95003.58,542.18,542.42,1.01,0.03,-0.05,-4.80,1.88,1.27,147.54,-86.41,571,1,0,0
38108,95003.58,542.18,542.42,1.01,0.04,-0.05,-4.62,1.88,1.38,146.32,-86.27,571,1,0,0
38141,95003.21,541.96,542.42,1.01,0.04,-0.06,-4.75,1.91,1.04,146.81,-86.00,571,1,0,0
38175,95006.00,542.39,542.42,1.00,0.04,-0.06,-4.75,2.07,1.10,148.56,-86.05,571,1,0,0
38208,95001.50,542.36,542.41,1.01,0.03,-0.06,-4.80,1.82,1.31,150.16,-86.22,571,1,0,0
38242,95003.58,542.18,542.41,1.01,0.04,-0.05,-4.62,1.86,1.37,144.23,-86.24,571,1,0,0
38279,95000.77,541.68,542.41,1.01,0.03,-0.06,-4.71,1.98,1.22,150.84,-86.19,571,1,0,0
38312,94994.78,542.00,542.41,1.01,0.03,-0.05,-4.72,1.98,1.40,147.54,-86.56,571,1,0,0
38346,95006.00,541.93,542.41,1.01,0.03,-0.06,-4.67,1.85,1.09,150.58,-86.29,571,1,0,0
38379,95003.92,542.14,542.41,1.01,0.03,-0.05,-4.76,1.83,1.24,146.26,-86.44,571,1,0,0
38413,95001.11,542.39,542.41,1.02,0.04,-0.06,-4.65,1.89,1.21,148.12,-86.23,571,1,0,0
38447,95001.11,542.39,542.41,1.02,0.04,-0.05,-4.79,1.82,1.33,146.32,-86.38,571,1,0,0
38483,95006.00,542.39,542.41,1.02,0.04,-0.05,-4.65,1.88,1.30,145.56,-86.30,571,1,0,0
38517,95011.99,541.44,542.40,1.01,0.04,-0.05,-4.57,2.04,1.13,144.71,-86.47,571,1,0,0
38550,95006.72,541.90,542.40,1.01,0.03,-0.05,-4.63,1.84,1.01,146.58,-86.59,571,1,0,0
38584,95009.53,541.65,542.40,1.01,0.04,-0.05,-4.62,1.80,1.25,144.06,-86.41,571,1,0,0
38618,95006.72,541.90,542.40,1.01,0.03,-0.06,-4.81,1.72,1.23,149.85,-86.26,571,1,0,0
38651,95006.72,541.90,542.40,1.00,0.04,-0.05,-4.68,1.90,1.17,142.60,-86.20,571,1,0,0
38688,94996.27,542.82,542.40,1.01,0.03,-0.06,-4.61,1.93,1.28,150.02,-86.06,571,1,0,0
38722,95002.83,542.24,542.40,1.01,0.03,-0.05,-4.72,1.73,1.10,150.12,-86.58,571,1,0,0
38755,94999.64,542.52,542.40,1.01,0.04,-0.06,-4.71,2.03,1.22,147.17,-85.86,571,1,0,0
38789,94994.03,543.01,542.40,1.01,0.03,-0.05,-4.66,1.75,1.05,147.49,-86.42,571,1,0,0
38822,95006.00,541.96,542.40,1.01,0.04,-0.05,-4.72,1.91,1.37,146.32,-86.42,571,1,0,0
38855,95004.30,541.86,542.40,1.01,0.03,-0.06,-4.63,1.81,1.25,151.17,-85.96,571,1,0,0
38893,95003.58,542.18,542.40,1.01,0.03,-0.06,-4.62,1.90,1.37,150.02,-86.37,571,1,0,0
38926,95003.21,542.21,542.39,1.01,0.03,-0.05,-4.66,1.87,1.09,146.57,-86.44,571,1,0,0
38960,95003.58,542.18,542.39,1.01,0.03,-0.06,-4.74,1.91,1.26,149.49,-86.31,571,1,0,0
38993,95002.83,542.24,542.39,1.01,0.03,-0.05,-4.62,1.92,1.38,150.12,-86.59,571,1,0,0
39026,95000.39,542.42,542.39,1.01,0.03,-0.06,-4.67,1.96,1.20,150.92,-85.94,571,1,0,0
39060,94995.17,542.95,542.40,1.01,0.04,-0.05,-4.76,1.86,1.30,145.18,-86.35,571,1,0,0
39097,95002.45,542.27,542.39,1.01,0.04,-0.06,-4.68,1.97,1.42,147.67,-86.24,571,1,0,0
39131,94994.03,543.01,542.40,1.01,0.04,-0.05,-4.84,1.98,1.20,143.79,-86.37,571,1,0,0
39164,95000.02,542.39,542.40,1.01,0.04,-0.06,-4.71,1.91,1.15,142.90,-86.09,571,1,0,0
39197,95000.39,542.42,542.40,1.02,0.03,-0.05,-4.77,1.85,1.37,150.04,-86.48,571,1,0,0
39231,95002.83,542.14,542.40,1.01,0.04,-0.06,-4.84,1.82,1.28,147.68,-85.82,571,1,0,0
39265,95005.39,542.01,542.39,1.01,0.04,-0.06,-4.70,1.90,1.19,147.78,-86.23,571,1,0,0
39302,95002.25,542.29,542.39,1.01,0.03,-0.05,-4.76,1.95,1.30,147.30,-86.41,571,1,0,0
39334,95003.92,541.90,542.39,1.01,0.04,-0.05,-4.78,1.89,1.14,146.38,-86.34,571,1,0,0
39368,95003.92,541.65,542.39,1.01,0.04,-0.06,-4.78,1.85,1.01,146.60,-86.00,571,1,0,0
39401,95007.10,541.80,542.39,1.02,0.03,-0.05,-4.75,1.91,1.10,147.54,-86.60,571,1,0,0
39435,95007.10,541.86,542.39,1.01,0.04,-0.06,-4.62,1.84,1.23,145.12,-86.00,571,1,0,0
39477,95003.58,542.18,542.39,1.01,0.04,-0.06,-4.61,2.01,1.13,147.04,-86.02,571,1,0,0
39526,95004.67,542.08,542.38,1.01,0.03,-0.05,-4.69,1.73,1.24,151.09,-86.55,571,1,0,0
39561,95007.10,541.86,542.38,1.01,0.04,-0.05,-4.56,2.10,1.26,143.41,-86.54,571,1,0,0
39597,94996.64,542.18,542.38,1.01,0.04,-0.05,-4.65,1.79,1.33,142.95,-86.60,571,1,0,0
39632,95001.50,542.36,542.38,1.01,0.03,-0.05,-4.66,1.88,1.08,148.49,-86.37,571,1,0,0
39668,95001.50,542.36,542.38,1.01,0.03,-0.06,-4.62,1.60,1.14,148.28,-86.29,571,1,0,0
39714,95007.48,541.83,542.38,1.01,0.03,-0.06,-4.83,1.82,0.95,150.52,-86.14,571,1,0,0
39753,95003.92,542.14,542.38,1.01,0.04,-0.05,-4.65,1.95,1.28,144.18,-86.51,571,1,0,0
39789,95006.00,541.96,542.38,1.01,0.04,-0.06,-4.65,1.67,1.26,146.26,-86.25,571,1,0,0
39826,95001.50,542.45,542.38,1.01,0.03,-0.05,-4.68,1.82,1.05,147.94,-86.34,571,1,0,0
39862,95007.10,541.86,542.38,1.01,0.04,-0.05,-4.75,1.95,1.36,146.32,-86.41,571,1,0,0
39898,95001.50,541.68,542.37,1.01,0.03,-0.05,-4.64,2.02,1.11,144.94,-86.65,571,1,0,0
39933,95003.92,542.14,542.37,1.01,0.03,-0.05,-4.69,1.80,1.20,147.75,-86.45,571,1,0,0
39973,95004.30,542.11,542.37,1.01,0.04,-0.05,-4.65,2.01,1.10,143.37,-86.51,571,1,0,0
40009,95003.92,542.14,542.37,1.01,0.04,-0.06,-4.62,1.79,1.11,146.44,-86.22,571,1,0,0
40045,95007.10,541.86,542.37,1.02,0.03,-0.06,-4.68,1.93,1.25,150.43,-86.39,571,1,0,0
40082,95002.45,542.27,542.37,1.01,0.04,-0.05,-4.65,1.90,1.20,140.17,-86.65,571,1,0,0
40118,94995.89,542.88,542.37,1.01,0.03,-0.05,-4.79,1.79,1.14,147.16,-86.61,571,1,0,0
40154,94996.64,542.78,542.37,1.01,0.04,-0.06,-4.68,1.86,1.40,145.22,-85.82,571,1,0,0
40194,95003.58,542.18,542.37,1.01,0.04,-0.06,-4.79,1.87,1.37,145.10,-86.05,571,1,0,0
40229,95000.77,542.11,542.37,1.01,0.03,-0.05,-4.52,2.01,1.25,148.01,-86.49,571,1,0,0
40265,95000.77,542.42,542.37,1.01,0.04,-0.05,-4.68,1.86,1.21,142.65,-86.47,571,1,0,0
40301,95010.66,541.56,542.37,1.00,0.03,-0.05,-4.71,1.90,1.21,147.34,-86.32,571,1,0,0
40338,94995.52,542.88,542.37,1.01,0.03,-0.06,-4.73,1.74,1.44,148.97,-86.35,571,1,0,0
40374,95002.83,542.24,542.37,1.01,0.04,-0.05,-4.60,1.88,1.07,142.88,-86.30,571,1,0,0
40414,95001.50,542.36,542.37,1.01,0.04,-0.06,-4.68,1.75,1.26,147.02,-86.25,571,1,0,0
40450,94996.27,541.83,542.37,1.01,0.04,-0.06,-4.65,2.00,1.22,149.57,-85.89,571,1,0,0
40485,95002.25,542.29,542.37,1.00,0.04,-0.05,-4.81,1.85,1.20,142.17,-86.38,571,1,0,0
40521,95003.58,542.26,542.37,1.00,0.04,-0.05,-4.62,1.84,1.17,143.35,-86.19,571,1,0,0
40557,95001.50,542.36,542.37,1.01,0.03,-0.05,-4.69,1.90,1.29,147.06,-86.44,571,1,0,0
40593,94994.78,542.95,542.37,1.01,0.04,-0.05,-4.79,1.88,1.21,146.32,-86.31,571,1,0,0
40633,95006.72,541.90,542.37,1.00,0.03,-0.06,-4.68,2.01,1.24,151.40,-86.16,571,1,0,0
40669,95005.05,542.21,542.37,1.01,0.03,-0.06,-4.77,1.91,1.30,152.72,-86.11,571,1,0,0
40706,95007.10,541.86,542.36,1.01,0.04,-0.06,-4.71,1.91,1.04,145.22,-86.21,571,1,0,0
40741,94995.89,542.36,542.36,1.00,0.04,-0.06,-4.70,1.91,1.14,147.78,-85.91,571,1,0,0
40777,94996.99,542.75,542.37,1.00,0.04,-0.05,-4.78,1.88,1.27,144.37,-86.25,571,1,0,0
40813,95002.25,542.29,542.37,1.00,0.03,-0.06,-4.58,2.12,1.30,148.65,-86.21,571,1,0,0
40853,95000.39,542.45,542.37,1.01,0.04,-0.05,-4.74,1.73,1.21,143.82,-86.49,571,1,0,0
40889,94995.89,542.85,542.37,1.01,0.04,-0.06,-4.74,1.95,1.13,148.79,-85.80,571,1,0,0
40925,94987.48,543.59,542.37,1.01,0.04,-0.06,-4.62,1.70,1.17,146.32,-86.17,571,1,0,0
40961,95001.87,542.32,542.37,1.01,0.04,-0.06,-4.66,1.91,1.24,147.79,-86.13,571,1,0,0
40997,95007.10,541.86,542.37,1.01,0.04,-0.05,-4.67,1.79,1.25,144.66,-86.57,571,1,0,0
41033,95001.50,542.32,542.37,1.01,0.04,-0.06,-4.77,1.98,1.14,145.14,-86.11,571,1,0,0
41073,95002.25,542.29,542.37,1.01,0.03,-0.05,-4.81,1.82,1.27,144.98,-86.57,571,1,0,0
41109,95002.60,542.26,542.37,1.01,0.03,-0.06,-4.63,1.79,1.29,149.12,-86.32,571,1,0,0
41145,95001.87,542.32,542.37,1.02,0.04,-0.05,-4.81,1.85,1.09,141.97,-86.24,571,1,0,0
41181,94995.89,542.75,542.37,1.01,0.04,-0.06,-6.16,2.61,1.30,149.94,-85.77,571,1,0,0
41217,95005.05,542.05,542.37,1.01,0.04,-0.04,-3.08,2.46,1.27,136.65,-86.57,571,1,0,0
41252,95007.85,541.83,542.37,1.01,0.10,-0.02,1.40,0.15,3.37,101.74,-84.08,571,1,0,0
41292,94996.99,542.78,542.37,0.99,0.06,-0.08,-3.44,-0.08,0.47,146.28,-84.26,571,1,0,0
41328,95002.60,542.26,542.37,1.01,0.02,-0.08,-7.21,2.10,0.22,164.25,-85.33,571,1,0,0
41364,94990.66,543.31,542.37,1.00,0.06,-0.05,-5.61,2.84,1.34,127.75,-85.79,571,1,0,0
41400,94998.69,542.60,542.37,1.01,0.03,-0.04,-4.81,2.64,1.99,142.28,-87.06,571,1,0,0
41437,94996.27,542.82,542.37,1.01,0.03,-0.05,-4.26,1.43,0.72,151.64,-86.86,571,1,0,0
41482,95002.60,542.26,542.37,1.03,0.03,-0.06,1.24,3.85,2.33,156.76,-86.35,571,1,0,0
41522,94993.83,543.00,542.38,1.02,-0.00,-0.14,-9.69,2.80,2.45,-179.50,-82.33,571,1,0,0
41558,94996.27,542.82,542.38,1.00,0.01,-0.02,-4.66,3.20,0.61,163.75,-88.96,571,1,0,0
41593,95007.85,542.26,542.38,1.02,0.04,-0.06,-7.03,1.40,-0.94,149.37,-85.77,571,1,0,0
41629,95002.60,542.26,542.38,1.02,0.06,-0.08,-1.74,2.71,0.93,145.20,-84.58,571,1,0,0
41665,94994.18,542.75,542.38,1.10,0.02,-0.06,2.94,4.59,1.11,162.20,-86.68,571,1,0,0
41705,95005.05,542.05,542.38,1.13,0.03,-0.06,-9.15,10.57,5.83,155.33,-86.48,571,1,0,0
41751,94994.18,543.00,542.38,1.08,0.01,-0.08,-1.97,12.68,9.67,171.96,-85.76,571,1,0,0
41787,94993.83,542.26,542.38,1.15,0.00,-0.07,-2.66,15.77,13.11,178.12,-86.32,571,1,0,0
41824,94996.64,542.78,542.38,1.14,0.00,-0.04,11.92,19.64,13.64,177.57,-87.99,571,1,0,0
41860,95002.25,542.29,542.38,1.15,-0.00,-0.03,11.20,23.94,13.34,-171.18,-88.74,571,1,0,0
41895,95002.94,542.23,542.38,1.09,-0.04,-0.02,4.46,24.88,13.70,-108.91,-87.50,571,1,0,0
41935,94994.91,542.94,542.38,1.03,-0.08,0.00,10.22,26.44,11.44,-87.99,-85.76,571,1,0,0
41971,95002.25,542.29,542.38,1.14,0.02,0.04,32.45,29.98,8.27,20.45,-87.69,571,1,0,0
42007,95003.32,541.71,542.38,1.01,-0.02,0.08,-7.14,29.98,3.97,-13.09,-85.35,571,1,0,0
42044,94997.71,542.69,542.38,0.99,0.05,0.09,2.72,31.44,-0.44,26.45,-83.96,571,1,0,0
42080,94996.64,542.69,542.38,0.96,0.00,0.08,7.03,31.89,-6.58,2.22,-85.13,571,1,0,0
42116,94997.71,542.69,542.38,0.96,-0.04,0.13,0.22,30.84,-8.61,-15.91,-81.72,571,1,0,0
42156,94995.66,542.87,542.38,1.01,0.04,0.19,-10.94,30.46,-6.19,10.75,-78.99,571,1,0,0
42191,95002.25,542.29,542.38,1.07,0.03,0.17,10.44,31.04,-3.74,8.64,-80.82,571,1,0,0
42227,94997.33,542.66,542.38,1.08,-0.02,0.17,-1.57,31.52,1.44,-8.08,-81.16,571,1,0,0
42263,94995.28,542.90,542.39,0.98,-0.01,0.19,2.68,32.96,7.84,-1.66,-79.32,571,1,0,0
42299,94997.33,542.66,542.39,0.97,0.03,0.17,13.28,36.12,13.01,8.94,-79.81,571,1,0,0
42335,94995.66,542.87,542.39,1.00,0.01,0.22,2.52,34.25,17.84,3.56,-77.57,571,1,0,0
42375,95004.07,542.13,542.39,0.96,-0.02,0.23,4.54,30.48,22.22,-3.78,-76.28,571,1,0,0
42411,94991.52,543.23,542.39,0.89,-0.02,0.26,17.55,25.85,25.25,-5.11,-73.77,571,1,0,0
42446,94996.38,542.87,542.39,0.90,-0.01,0.18,22.27,21.90,27.42,-2.29,-78.90,571,1,0,0
42482,94993.57,543.05,542.39,0.89,-0.07,0.28,17.34,16.52,29.27,-13.64,-72.07,571,1,0,0
42518,94999.18,542.99,542.40,0.89,-0.06,0.31,17.61,14.47,34.60,-10.67,-70.32,571,1,0,0
42555,94997.50,542.71,542.40,0.94,-0.06,0.29,14.31,13.06,38.24,-12.21,-72.62,571,1,0,0
42595,94997.85,542.68,542.40,0.91,-0.09,0.30,11.92,10.42,38.85,-16.87,-71.25,571,1,0,0
42631,94995.39,542.89,542.40,0.89,-0.09,0.26,1.39,9.02,41.30,-19.01,-72.58,571,1,0,0
42667,94994.32,542.99,542.40,0.93,-0.14,0.30,2.87,6.98,43.31,-24.88,-70.22,571,1,0,0
42702,94997.85,542.68,542.40,0.94,-0.15,0.31,9.12,5.83,46.49,-26.38,-70.12,571,1,0,0
42738,94993.95,542.92,542.40,0.92,-0.18,0.25,7.58,5.99,49.26,-35.39,-71.49,571,1,0,0
42774,94997.50,542.71,542.41,0.90,-0.16,0.28,7.25,4.26,49.19,-28.86,-70.29,571,1,0,0
42814,94994.71,542.95,542.41,0.90,-0.19,0.34,34.34,5.86,44.42,-29.13,-66.70,571,1,0,0
42850,95001.38,542.86,542.41,0.94,-0.24,0.22,10.35,9.20,42.97,-46.78,-70.97,571,1,0,0
42886,94994.71,542.95,542.41,0.85,-0.24,0.25,-2.69,10.54,41.14,-44.66,-67.74,571,1,0,0
